obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1348',)",3659660846.12,2,33.7709999084,3724598992.91,3724598993.04,3659660846.12,0.0,internal_timestamp,439.059997559,118757,1450672046,6.06519985199,3.37709999084,34.0418999995,1028.81387342,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1349',)",3659660858.11,2,33.7747993469,3724598992.91,3724598993.04,3659660858.11,0.0,internal_timestamp,438.0,112888,1450672058,6.07000017166,3.37747993469,34.0418760167,1028.8083381,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1350',)",3659660869.12,2,33.7719993591,3724598992.91,3724598993.04,3659660869.12,0.0,internal_timestamp,437.089996338,115324,1450672069,6.06720018387,3.37719993591,34.0419864942,1028.80463235,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1351',)",3659660879.12,2,33.7793998718,3724598992.91,3724598993.04,3659660879.12,0.0,internal_timestamp,436.390014648,115902,1450672079,6.07620000839,3.37793998718,34.0416196831,1028.79990622,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1352',)",3659660891.12,2,33.790599823,3724598992.91,3724598993.04,3659660891.12,0.0,internal_timestamp,435.570007324,121794,1450672091,6.08930015564,3.3790599823,34.0414659782,1028.79423717,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1353',)",3659660902.12,2,33.7975006104,3724598992.91,3724598993.04,3659660902.12,0.0,internal_timestamp,434.920013428,115761,1450672102,6.09779977798,3.37975006104,34.0410137512,1028.78973981,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1354',)",3659660913.14,2,33.8162002563,3724598992.91,3724598993.04,3659660913.14,0.0,internal_timestamp,434.260009766,135771,1450672113,6.11959981918,3.38162002563,34.0404768241,1028.78331139,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1355',)",3659660924.12,2,33.8272018433,3724598992.91,3724598993.04,3659660924.12,0.0,internal_timestamp,433.570007324,123683,1450672124,6.13189983368,3.38272018433,34.0408321148,1028.77874364,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1356',)",3659660935.12,2,33.836101532,3724598992.91,3724598993.04,3659660935.12,0.0,internal_timestamp,432.600006104,118057,1450672135,6.14139986038,3.3836101532,34.0417696667,1028.77373216,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1357',)",3659660946.13,2,33.839099884,3724598992.91,3724598993.04,3659660946.13,0.0,internal_timestamp,431.75,125320,1450672146,6.1452999115,3.3839099884,34.0416431268,1028.76920035,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1358',)",3659660957.12,2,33.8432006836,3724598992.91,3724598993.04,3659660957.12,0.0,internal_timestamp,431.140014648,120290,1450672157,6.15019989014,3.38432006836,34.0416325715,1028.76572341,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1359',)",3659660968.13,2,33.8454017639,3724598992.91,3724598993.04,3659660968.13,0.0,internal_timestamp,430.489990234,126486,1450672168,6.15310001373,3.38454017639,34.0415152063,1028.76225275,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1360',)",3659660979.12,2,33.8558006287,3724598992.91,3724598993.04,3659660979.12,0.0,internal_timestamp,429.890014648,121745,1450672179,6.1656999588,3.38558006287,34.0408490941,1028.7572499,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1361',)",3659660990.13,2,33.8609008789,3724598992.91,3724598993.04,3659660990.13,0.0,internal_timestamp,429.459991455,128223,1450672190,6.17140007019,3.38609008789,34.0410673816,1028.75466774,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1362',)",3659661000.13,2,33.8666000366,3724598992.91,3724598993.04,3659661000.13,0.0,internal_timestamp,428.920013428,130151,1450672200,6.17880010605,3.38666000366,34.0403112765,1028.7505812,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1363',)",3659661012.13,2,33.8666992188,3724598992.91,3724598993.04,3659661012.13,0.0,internal_timestamp,428.420013428,126637,1450672212,6.17899990082,3.38666992188,34.040467511,1028.74838395,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1364',)",3659661023.13,2,33.8666992188,3724598992.91,3724598993.05,3659661023.13,0.0,internal_timestamp,427.950012207,132854,1450672223,6.17929983139,3.38666992188,34.0403983212,1028.74613316,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1365',)",3659661034.13,2,33.8666000366,3724598992.91,3724598993.05,3659661034.13,0.0,internal_timestamp,427.549987793,126872,1450672234,6.17939996719,3.38666000366,34.0403835107,1028.74427343,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1366',)",3659661044.13,2,33.8667984009,3724598992.91,3724598993.05,3659661044.13,0.0,internal_timestamp,427.429992676,130178,1450672244,6.179500103,3.38667984009,34.0405638995,1028.74385135,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1367',)",3659661056.13,2,33.8666000366,3724598992.91,3724598993.05,3659661056.13,0.0,internal_timestamp,427.390014648,129801,1450672256,6.17899990082,3.38666000366,34.0408612112,1028.74397058,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1368',)",3659661066.13,2,33.8667984009,3724598992.91,3724598993.05,3659661066.13,0.0,internal_timestamp,427.119995117,130801,1450672266,6.17910003662,3.38667984009,34.0411150885,1028.74291837,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1369',)",3659661077.14,2,33.8665008545,3724598992.91,3724598993.05,3659661077.14,0.0,internal_timestamp,426.769989014,135668,1450672277,6.179500103,3.38665008545,34.0405548241,1028.7408177,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1370',)",3659661089.14,2,33.8754997253,3724598992.91,3724598993.05,3659661089.14,0.0,internal_timestamp,426.070007324,135634,1450672289,6.18979978561,3.38754997253,34.0406677136,1028.73628268,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1371',)",3659661099.14,2,33.8843002319,3724598992.91,3724598993.05,3659661099.14,0.0,internal_timestamp,425.339996338,137003,1450672299,6.20260000229,3.38843002319,34.0380777349,1028.72913914,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1372',)",3659661111.13,2,33.8940010071,3724598992.91,3724598993.05,3659661111.13,0.0,internal_timestamp,424.559997559,134845,1450672311,6.21420001984,3.38940010071,34.0377143209,1028.72368173,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1373',)",3659661122.14,2,33.8922996521,3724598992.91,3724598993.05,3659661122.14,0.0,internal_timestamp,424.570007324,142174,1450672322,6.21220016479,3.38922996521,34.0378056719,1028.72407457,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1374',)",3659661132.15,2,33.8970985413,3724598992.91,3724598993.05,3659661132.15,0.0,internal_timestamp,424.359985352,148375,1450672332,6.21840000153,3.38970985413,34.0370793003,1028.72168729,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1375',)",3659661144.14,2,33.9001998901,3724598992.91,3724598993.05,3659661144.14,0.0,internal_timestamp,423.890014648,143313,1450672344,6.22240018845,3.39001998901,34.036779873,1028.71874644,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1376',)",3659661155.14,2,33.9009017944,3724598992.91,3724598993.05,3659661155.14,0.0,internal_timestamp,423.279998779,138159,1450672355,6.22310018539,3.39009017944,34.0371633324,1028.71615482,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1377',)",3659661165.15,2,33.9025001526,3724598992.91,3724598993.05,3659661165.15,0.0,internal_timestamp,422.649993896,145591,1450672365,6.22539997101,3.39025001526,34.0369611329,1028.71279065,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1378',)",3659661177.14,2,33.903301239,3724598992.91,3724598993.05,3659661177.14,0.0,internal_timestamp,421.929992676,139358,1450672377,6.22629976273,3.3903301239,34.0373097695,1028.70963982,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1379',)",3659661188.15,2,33.9031982422,3724598992.91,3724598993.05,3659661188.15,0.0,internal_timestamp,421.549987793,146888,1450672388,6.22599983215,3.39031982422,34.0376799553,1028.70822994,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1380',)",3659661199.16,2,33.9020004272,3724598992.91,3724598993.05,3659661199.16,0.0,internal_timestamp,422.480010986,159356,1450672399,6.22429990768,3.39020004272,34.0375839603,1028.71265261,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1381',)",3659661210.14,2,33.9009017944,3724598992.91,3724598993.05,3659661210.14,0.0,internal_timestamp,423.149993896,140588,1450672410,6.22279977798,3.39009017944,34.0375265823,1028.71588583,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1382',)",3659661221.15,2,33.9005012512,3724598992.91,3724598993.05,3659661221.15,0.0,internal_timestamp,422.660003662,148636,1450672421,6.22289991379,3.39005012512,34.0372195511,1028.7133839,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1383',)",3659661232.14,2,33.9019012451,3724598992.91,3724598993.05,3659661232.14,0.0,internal_timestamp,422.049987793,143996,1450672432,6.22410011292,3.39019012451,34.037883008,1028.71094365,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1384',)",3659661243.15,2,33.9024009705,3724598992.91,3724598993.05,3659661243.15,0.0,internal_timestamp,421.329986572,153234,1450672443,6.22559976578,3.39024009705,34.0372971135,1028.7069751,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1385',)",3659661254.15,2,33.904800415,3724598992.91,3724598993.05,3659661254.15,0.0,internal_timestamp,420.640014648,150485,1450672454,6.22900009155,3.3904800415,34.0369203326,1028.70304713,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1386',)",3659661265.15,2,33.9052009583,3724598992.91,3724598993.05,3659661265.15,0.0,internal_timestamp,419.980010986,148010,1450672465,6.2298002243,3.39052009583,34.0368921399,1028.69988861,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1387',)",3659661276.16,2,33.9056015015,3724598992.91,3724598993.05,3659661276.16,0.0,internal_timestamp,419.910003662,155695,1450672476,6.22989988327,3.39056015015,34.0372738554,1028.69985417,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1388',)",3659661280.15,2,33.9073982239,3724598992.94,3724598992.95,3659661280.15,0.0,internal_timestamp,419.920013428,149269,1450672480,6.23229980469,3.39073982239,34.0368798344,1028.69925979,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1389',)",3659661319.79,2,33.9053993225,3724598992.94,3724598992.95,3659661319.79,0.0,internal_timestamp,421.040008545,790810,1450672519,6.22919988632,3.39053993225,34.0371935,1028.70506853,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1390',)",3659661330.8,2,33.9028015137,3724598992.94,3724598992.95,3659661330.8,0.0,internal_timestamp,423.589996338,796565,1450672530,6.22419977188,3.39028015137,34.0380345163,1028.7181101,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1391',)",3659661341.79,2,33.8768997192,3724598992.94,3724598992.95,3659661341.79,0.0,internal_timestamp,426.480010986,793109,1450672541,6.18919992447,3.38768997192,34.0426290261,1028.73978806,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1392',)",3659661352.79,2,33.8614997864,3724598992.94,3724598992.95,3659661352.79,0.0,internal_timestamp,429.239990234,789191,1450672552,6.16879987717,3.38614997864,34.0444402782,1028.75666916,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1393',)",3659661363.8,2,33.8357009888,3724598992.94,3724598992.95,3659661363.8,0.0,internal_timestamp,432.040008545,796515,1450672563,6.13719987869,3.38357009888,34.0457916507,1028.77490352,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1394',)",3659661374.79,2,33.8068008423,3724598992.94,3724598992.95,3659661374.79,0.0,internal_timestamp,434.959991455,793589,1450672574,6.10419988632,3.38068008423,34.0450058444,1028.79219025,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1395',)",3659661385.8,2,33.7845001221,3724598992.94,3724598992.95,3659661385.8,0.0,internal_timestamp,437.839996338,800967,1450672585,6.07730007172,3.37845001221,34.0455193621,1028.80947579,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1396',)",3659661396.79,2,33.7801017761,3724598992.94,3724598992.95,3659661396.79,0.0,internal_timestamp,440.600006104,794173,1450672596,6.07219982147,3.37801017761,34.044338749,1028.82190192,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1397',)",3659661407.8,2,33.7705993652,3724598992.94,3724598992.95,3659661407.8,0.0,internal_timestamp,443.519989014,800523,1450672607,6.06139993668,3.37705993652,34.0430617087,1028.83576277,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1398',)",3659661418.8,2,33.7696990967,3724598992.94,3724598992.95,3659661418.8,0.0,internal_timestamp,446.420013428,797333,1450672618,6.05929994583,3.37696990967,34.0427298316,1028.84908907,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1399',)",3659661429.81,2,33.7160987854,3724598992.94,3724598992.95,3659661429.81,0.0,internal_timestamp,449.25,806231,1450672629,5.98929977417,3.37160987854,34.0512901355,1028.87832952,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1400',)",3659661440.8,2,33.6893005371,3724598992.94,3724598992.95,3659661440.8,0.0,internal_timestamp,452.100006104,801573,1450672640,5.95389986038,3.36893005371,34.0552611444,1028.89932871,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1401',)",3659661451.8,2,33.6856002808,3724598992.94,3724598992.95,3659661451.8,0.0,internal_timestamp,454.970001221,798500,1450672651,5.9484000206,3.36856002808,34.0552033304,1028.91319566,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1402',)",3659661462.81,2,33.6882019043,3724598992.94,3724598992.95,3659661462.81,0.0,internal_timestamp,457.880004883,806078,1450672662,5.9513001442,3.36882019043,34.0537877542,1028.92503942,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1403',)",3659661473.8,2,33.6901016235,3724598992.94,3724598992.95,3659661473.8,0.0,internal_timestamp,460.730010986,801717,1450672673,5.95069980621,3.36901016235,34.0551210462,1028.93924471,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1404',)",3659661484.81,2,33.6804008484,3724598992.94,3724598992.95,3659661484.81,0.0,internal_timestamp,463.579986572,812925,1450672684,5.93340015411,3.36804008484,34.0601578548,1028.95862701,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1405',)",3659661495.81,2,33.6601982117,3724598992.94,3724598992.95,3659661495.81,0.0,internal_timestamp,466.420013428,808681,1450672695,5.90840005875,3.36601982117,34.0611158762,1028.97579336,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1406',)",3659661506.8,2,33.654499054,3724598992.94,3724598992.96,3659661506.8,0.0,internal_timestamp,469.25,804987,1450672706,5.90159988403,3.3654499054,34.0601332965,1028.98892272,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1407',)",3659661517.81,2,33.6333007812,3724598992.94,3724598992.96,3659661517.81,0.0,internal_timestamp,472.130004883,811490,1450672717,5.87109994888,3.36333007813,34.0654630989,1029.01045117,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1408',)",3659661528.81,2,33.6328010559,3724598992.94,3724598992.96,3659661528.81,0.0,internal_timestamp,475.019989014,808116,1450672728,5.86429977417,3.36328010559,34.0703012114,1029.02843647,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1409',)",3659661539.82,2,33.6254997253,3724598992.94,3724598992.96,3659661539.82,0.0,internal_timestamp,477.829986572,816813,1450672739,5.85489988327,3.36254997253,34.0701323169,1029.04246388,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1410',)",3659661550.81,2,33.6143989563,3724598992.94,3724598992.96,3659661550.81,0.0,internal_timestamp,480.660003662,811480,1450672750,5.83909988403,3.36143989563,34.0720997538,1029.05912732,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1411',)",3659661561.81,2,33.6073989868,3724598992.94,3724598992.96,3659661561.81,0.0,internal_timestamp,483.440002441,807456,1450672761,5.82929992676,3.36073989868,34.0726853434,1029.07366364,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1412',)",3659661572.81,2,33.6021995544,3724598992.94,3724598992.96,3659661572.81,0.0,internal_timestamp,486.209991455,813087,1450672772,5.82140016556,3.36021995544,34.0733957023,1029.08799566,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1413',)",3659661583.82,2,33.5713996887,3724598992.94,3724598992.96,3659661583.82,0.0,internal_timestamp,489.019989014,820839,1450672783,5.78000020981,3.35713996887,34.0788852638,1029.11078076,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1414',)",3659661594.82,2,33.5251998901,3724598992.94,3724598992.96,3659661594.82,0.0,internal_timestamp,491.769989014,817827,1450672794,5.7202000618,3.35251998901,34.0855208761,1029.1366434,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1415',)",3659661605.81,2,33.4926986694,3724598992.94,3724598992.96,3659661605.81,0.0,internal_timestamp,494.480010986,812894,1450672805,5.67959976196,3.34926986694,34.0883181473,1029.15670929,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1416',)",3659661616.82,2,33.4873008728,3724598992.94,3724598992.96,3659661616.82,0.0,internal_timestamp,497.119995117,820084,1450672816,5.67309999466,3.34873008728,34.0874532035,1029.16901305,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1417',)",3659661627.82,2,33.4590988159,3724598992.94,3724598992.96,3659661627.82,0.0,internal_timestamp,499.829986572,817049,1450672827,5.63530015945,3.34590988159,34.0922825722,1029.19029246,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1418',)",3659661638.83,2,33.4561004639,3724598992.94,3724598992.96,3659661638.83,0.0,internal_timestamp,502.690002441,829210,1450672838,5.63100004196,3.34561004639,34.0918054871,1029.20361789,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1419',)",3659661649.82,2,33.454498291,3724598992.94,3724598992.96,3659661649.82,0.0,internal_timestamp,505.5,821259,1450672849,5.62849998474,3.3454498291,34.0911197217,1029.21630798,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1420',)",3659661660.83,2,33.4505996704,3724598992.94,3724598992.96,3659661660.83,0.0,internal_timestamp,508.200012207,828481,1450672860,5.62249994278,3.34505996704,34.0914159011,1029.22972605,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1421',)",3659661671.83,2,33.4482002258,3724598992.94,3724598992.96,3659661671.83,0.0,internal_timestamp,511.019989014,830756,1450672871,5.61789989471,3.34482002258,34.0919392051,1029.24368655,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1422',)",3659661682.82,2,33.4383010864,3724598992.94,3724598992.96,3659661682.82,0.0,internal_timestamp,513.83001709,822907,1450672882,5.60410022736,3.34383010864,34.0932472185,1029.25944346,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1423',)",3659661693.83,2,33.427898407,3724598992.94,3724598992.96,3659661693.83,0.0,internal_timestamp,516.599975586,827131,1450672893,5.58890008926,3.3427898407,34.0954160501,1029.27587968,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1424',)",3659661704.83,2,33.4234008789,3724598992.94,3724598992.96,3659661704.83,0.0,internal_timestamp,519.359985352,834439,1450672904,5.58160018921,3.34234008789,34.0963141092,1029.29021825,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1425',)",3659661715.83,2,33.4215011597,3724598992.94,3724598992.96,3659661715.83,0.0,internal_timestamp,522.049987793,828264,1450672915,5.57819986343,3.34215011597,34.0962581177,1029.30296552,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1426',)",3659661726.83,2,33.3979988098,3724598992.94,3724598992.97,3659661726.83,0.0,internal_timestamp,524.760009766,833579,1450672926,5.54419994354,3.33979988098,34.1025699641,1029.32488381,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1427',)",3659661737.83,2,33.396900177,3724598992.94,3724598992.97,3659661737.83,0.0,internal_timestamp,527.590026855,828679,1450672937,5.54290008545,3.3396900177,34.1012327449,1029.3369854,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1428',)",3659661748.83,2,33.3909988403,3724598992.94,3724598992.97,3659661748.83,0.0,internal_timestamp,530.41998291,834671,1450672948,5.53350019455,3.33909988403,34.1026225736,1029.35230897,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1429',)",3659661759.83,2,33.3525009155,3724598992.94,3724598992.97,3659661759.83,0.0,internal_timestamp,533.340026855,830977,1450672959,5.48029994965,3.33525009155,34.1111931467,1029.37950109,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1430',)",3659661770.83,2,33.3246002197,3724598992.94,3724598992.97,3659661770.83,0.0,internal_timestamp,536.179992676,834371,1450672970,5.44299983978,3.33246002197,34.1157725786,1029.40106352,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1431',)",3659661781.83,2,33.2741012573,3724598992.94,3724598993.0,3659661781.83,0.0,internal_timestamp,538.950012207,829953,1450672981,5.37519979477,3.32741012573,34.1255218034,1029.43037402,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('1432',)",3659661792.84,2,33.2554016113,3724598992.94,3724598993.0,3659661792.84,0.0,internal_timestamp,541.520019531,835798,1450672992,5.35120010376,3.32554016113,34.127238973,1029.44666957,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1433',)",3659661803.83,2,33.2500991821,3724598992.94,3724598993.0,3659661803.83,0.0,internal_timestamp,544.190002441,831669,1450673003,5.34460020065,3.32500991821,34.1265500779,1029.45924668,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1434',)",3659661814.84,2,33.2495002747,3724598992.94,3724598993.0,3659661814.84,0.0,internal_timestamp,546.890014648,838598,1450673014,5.34320020676,3.32495002747,34.1259407806,1029.4713428,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1435',)",3659661825.84,2,33.2461013794,3724598992.94,3724598993.0,3659661825.84,0.0,internal_timestamp,549.66998291,835071,1450673025,5.33739995956,3.32461013794,34.1265572939,1029.48534789,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1436',)",3659661836.84,2,33.2426986694,3724598992.94,3724598993.0,3659661836.84,0.0,internal_timestamp,552.460021973,841998,1450673036,5.33179998398,3.32426986694,34.1269615498,1029.49920533,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1437',)",3659661847.84,2,33.2302017212,3724598992.94,3724598993.0,3659661847.84,0.0,internal_timestamp,555.150024414,838372,1450673047,5.31440019608,3.32302017212,34.1289999003,1029.51543631,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1438',)",3659661858.84,2,33.1980018616,3724598992.94,3724598993.0,3659661858.84,0.0,internal_timestamp,557.900024414,844546,1450673058,5.26770019531,3.31980018616,34.1382270501,1029.54143345,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1439',)",3659661869.84,2,33.1696014404,3724598992.94,3724598993.0,3659661869.84,0.0,internal_timestamp,560.679992676,840889,1450673069,5.22779989243,3.31696014404,34.1448801309,1029.56463785,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1440',)",3659661880.85,2,33.1461982727,3724598992.94,3724598993.01,3659661880.85,0.0,internal_timestamp,563.41998291,847841,1450673080,5.19649982452,3.31461982727,34.1485317783,1029.58416446,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1441',)",3659661891.85,2,33.1307983398,3724598992.94,3724598993.01,3659661891.85,0.0,internal_timestamp,566.0,851532,1450673091,5.1750998497,3.31307983398,34.1513611222,1029.60101788,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1442',)",3659661902.84,2,33.121799469,3724598992.94,3724598993.01,3659661902.84,0.0,internal_timestamp,568.659973145,843713,1450673102,5.16209983826,3.3121799469,34.1529408534,1029.61616221,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1443',)",3659661913.85,2,33.1119003296,3724598992.94,3724598993.01,3659661913.85,0.0,internal_timestamp,571.390014648,851610,1450673113,5.1482000351,3.31119003296,34.1543685536,1029.63162409,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1444',)",3659661924.85,2,33.1096000671,3724598992.94,3724598993.01,3659661924.85,0.0,internal_timestamp,571.650024414,847661,1450673124,5.14559984207,3.31096000671,34.1542470401,1029.63305894,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1445',)",3659661925.85,2,33.1092987061,3724598992.96,3724598993.0,3659661925.85,0.0,internal_timestamp,571.66998291,851641,1450673125,5.1452999115,3.31092987061,34.1541967519,1029.63314979,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1446',)",3659666460.15,2,33.1304016113,3724598992.98,3724598993.05,3659666460.15,0.0,internal_timestamp,576.239990234,151895,1450677660,5.17229986191,3.31304016113,34.1486347657,1029.64624639,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1447',)",3659666471.16,2,33.1375007629,3724598992.98,3724598993.05,3659666471.16,0.0,internal_timestamp,574.969970703,158508,1450677671,5.18340015411,3.31375007629,34.1461164925,1029.63698909,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1448',)",3659666482.16,2,33.1390991211,3724598992.98,3724598993.05,3659666482.16,0.0,internal_timestamp,573.590026855,163775,1450677682,5.18680000305,3.31390991211,34.1451808434,1029.6294749,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1449',)",3659666493.16,2,33.1430015564,3724598992.98,3724598993.05,3659666493.16,0.0,internal_timestamp,571.989990234,159564,1450677693,5.19210004807,3.31430015564,34.1450617641,1029.62134681,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('1450',)",3659666504.16,2,33.1495018005,3724598992.98,3724598993.05,3659666504.16,0.0,internal_timestamp,570.650024414,156687,1450677704,5.20139980316,3.31495018005,34.1437222385,1029.61293047,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
