obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('9045',)",3743849942.45,4,33.1940994263,3774706465.21,3774706465.24,3743849942.45,0.0,internal_timestamp,578.08001709,450486,1534861142,5.24539995193,3.31940994263,34.1463367719,1029.64335573,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9046',)",3743849943.44,4,33.1949996948,3774706465.21,3774706465.24,3743849943.44,0.0,internal_timestamp,578.08001709,440858,1534861143,5.24639987946,3.31949996948,34.1463506844,1029.64323597,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9047',)",3743849944.44,4,33.1958007812,3774706465.21,3774706465.24,3743849944.44,0.0,internal_timestamp,578.070007324,441652,1534861144,5.24790000916,3.31958007812,34.1457485227,1029.64251942,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9048',)",3743849945.44,4,33.1955986023,3774706465.21,3774706465.24,3743849945.44,0.0,internal_timestamp,578.090026855,442453,1534861145,5.24809980392,3.31955986023,34.1453047076,1029.64223545,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9049',)",3743849946.42,4,33.1953010559,3774706465.21,3774706465.24,3743849946.42,0.0,internal_timestamp,578.08001709,421827,1534861146,5.24770021439,3.31953010559,34.1453752365,1029.64229734,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9050',)",3743849962.77,4,33.1945991516,3774706465.25,3774706465.28,3743849962.77,0.0,internal_timestamp,578.08001709,767773,1534861162,5.24770021439,3.31945991516,34.1445731003,1029.64166528,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9051',)",3743849963.75,4,33.1948013306,3774706465.25,3774706465.28,3743849963.75,0.0,internal_timestamp,578.090026855,747451,1534861163,5.24660015106,3.31948013306,34.1459157155,1029.64291298,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9052',)",3743849964.75,4,33.1912994385,3774706465.25,3774706465.28,3743849964.75,0.0,internal_timestamp,578.059997559,748370,1534861164,5.24310016632,3.31912994385,34.1454810387,1029.64289016,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9053',)",3743849965.75,4,33.1902999878,3774706465.25,3774706465.28,3743849965.75,0.0,internal_timestamp,578.08001709,749727,1534861165,5.24039983749,3.31902999878,34.1470698332,1029.64458687,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9054',)",3743849966.75,4,33.1901016235,3774706465.25,3774706465.28,3743849966.75,0.0,internal_timestamp,578.099975586,750958,1534861166,5.24009990692,3.31901016235,34.1471376238,1029.64477107,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9055',)",3743849967.75,4,33.1901016235,3774706465.25,3774706465.28,3743849967.75,0.0,internal_timestamp,578.070007324,752520,1534861167,5.23999977112,3.31901016235,34.147254219,1029.6447385,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9056',)",3743849968.75,4,33.1901016235,3774706465.25,3774706465.28,3743849968.75,0.0,internal_timestamp,578.109985352,753551,1534861168,5.23990011215,3.31901016235,34.1473354585,1029.644999,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9057',)",3743849969.74,4,33.1894989014,3774706465.25,3774706465.28,3743849969.74,0.0,internal_timestamp,578.070007324,744425,1534861169,5.23999977112,3.31894989014,34.1465652851,1029.64419563,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9058',)",3743849970.75,4,33.1893005371,3774706465.25,3774706465.28,3743849970.75,0.0,internal_timestamp,578.059997559,746079,1534861170,5.23950004578,3.31893005371,34.1468508357,1029.64444,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9059',)",3743849971.75,4,33.1894989014,3774706465.25,3774706465.28,3743849971.75,0.0,internal_timestamp,578.08001709,748405,1534861171,5.23950004578,3.31894989014,34.1470675955,1029.64470267,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9060',)",3743849972.75,4,33.1893005371,3774706465.25,3774706465.28,3743849972.75,0.0,internal_timestamp,578.059997559,749416,1534861172,5.23960018158,3.31893005371,34.1467491816,1029.64434681,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9061',)",3743849973.75,4,33.1893005371,3774706465.25,3774706465.28,3743849973.75,0.0,internal_timestamp,578.090026855,750671,1534861173,5.2392001152,3.31893005371,34.1471403451,1029.64484512,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9062',)",3743849974.75,4,33.1898994446,3774706465.25,3774706465.28,3743849974.75,0.0,internal_timestamp,578.090026855,752273,1534861174,5.24009990692,3.31898994446,34.1469114862,1029.64454722,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9063',)",3743849975.75,4,33.1897010803,3774706465.25,3774706465.28,3743849975.75,0.0,internal_timestamp,578.090026855,753946,1534861175,5.24020004272,3.31897010803,34.1465830967,1029.64427536,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9064',)",3743849976.74,4,33.1901016235,3774706465.25,3774706465.28,3743849976.74,0.0,internal_timestamp,578.08001709,744783,1534861176,5.24039983749,3.31901016235,34.1468430978,1029.6444082,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9065',)",3743849977.75,4,33.1897010803,3774706465.25,3774706465.28,3743849977.75,0.0,internal_timestamp,578.08001709,746475,1534861177,5.2406001091,3.31897010803,34.1461819655,1029.64386107,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9066',)",3743849978.75,4,33.1901016235,3774706465.25,3774706465.28,3743849978.75,0.0,internal_timestamp,578.099975586,748827,1534861178,5.23979997635,3.31901016235,34.1474421043,1029.64505019,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9067',)",3743849979.75,4,33.1904983521,3774706465.25,3774706465.28,3743849979.75,0.0,internal_timestamp,578.070007324,749785,1534861179,5.24069976807,3.31904983521,34.146997083,1029.64444441,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9068',)",3743849980.75,4,33.2024993896,3774706465.25,3774706465.28,3743849980.75,0.0,internal_timestamp,578.090026855,751502,1534861180,5.24980020523,3.32024993896,34.1514647879,1029.64686705,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9069',)",3743849981.75,4,33.212600708,3774706465.25,3774706465.28,3743849981.75,0.0,internal_timestamp,578.08001709,752922,1534861181,5.26770019531,3.3212600708,34.1448440521,1029.63926169,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9070',)",3743849982.76,4,33.2145004272,3774706465.25,3774706465.28,3743849982.76,0.0,internal_timestamp,578.08001709,755940,1534861182,5.2732000351,3.32145004272,34.1414339821,1029.63585442,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9071',)",3743849983.76,4,33.2116012573,3774706465.25,3774706465.28,3743849983.76,0.0,internal_timestamp,578.090026855,756878,1534861183,5.27010011673,3.32116012573,34.1412626728,1029.63617146,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9072',)",3743849984.75,4,33.2135009766,3774706465.25,3774706465.28,3743849984.75,0.0,internal_timestamp,578.08001709,747476,1534861184,5.2702999115,3.32135009766,34.1432346738,1029.63765313,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9073',)",3743849985.75,4,33.2149009705,3774706465.25,3774706465.28,3743849985.75,0.0,internal_timestamp,578.090026855,749488,1534861185,5.2732000351,3.32149009705,34.1418864293,1029.63625683,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9074',)",3743849986.75,4,33.2106018066,3774706465.25,3774706465.28,3743849986.75,0.0,internal_timestamp,578.090026855,750796,1534861186,5.27059984207,3.32106018066,34.1396142438,1029.63480718,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9075',)",3743849987.75,4,33.1943016052,3774706465.25,3774706465.28,3743849987.75,0.0,internal_timestamp,578.090026855,752609,1534861187,5.25050020218,3.31943016052,34.1413864205,1029.6388341,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9076',)",3743849988.76,4,33.1925010681,3774706465.25,3774706465.28,3743849988.76,0.0,internal_timestamp,578.090026855,755451,1534861188,5.24289989471,3.31925010681,34.1470427594,1029.64428475,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9077',)",3743849989.75,4,33.1920013428,3774706465.25,3774706465.28,3743849989.75,0.0,internal_timestamp,578.08001709,745511,1534861189,5.24189996719,3.31920013428,34.1474916342,1029.64472321,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9078',)",3743849990.75,4,33.1915016174,3774706465.25,3774706465.28,3743849990.75,0.0,internal_timestamp,578.090026855,746984,1534861190,5.24119997025,3.31915016174,34.1476260635,1029.64496655,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9079',)",3743850010.75,4,33.1977005005,3774706465.25,3774706465.28,3743850010.75,0.0,internal_timestamp,578.070007324,746163,1534861210,5.24889993668,3.31977005005,34.146904569,1029.64329961,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9080',)",3743850011.71,4,33.1974983215,3774706465.25,3774706465.28,3743850011.71,0.0,internal_timestamp,578.08001709,714810,1534861211,5.25089979172,3.31974983215,34.1446387744,1029.64129865,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9081',)",3743850012.72,4,33.2010002136,3774706465.25,3774706465.28,3743850012.72,0.0,internal_timestamp,578.090026855,715734,1534861212,5.25339984894,3.32010002136,34.1460979662,1029.64216737,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9082',)",3743850013.72,4,33.2055015564,3774706465.25,3774706465.28,3743850013.72,0.0,internal_timestamp,578.099975586,715890,1534861213,5.25869989395,3.32055015564,34.1458572452,1029.64132989,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9083',)",3743850014.72,4,33.2080993652,3774706465.25,3774706465.28,3743850014.72,0.0,internal_timestamp,578.090026855,716176,1534861214,5.26440000534,3.32080993652,34.1430458756,1029.63832293,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9084',)",3743850015.72,4,33.2061004639,3774706465.25,3774706465.28,3743850015.72,0.0,internal_timestamp,578.070007324,717733,1534861215,5.26200008392,3.32061004639,34.143207531,1029.63867262,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9085',)",3743850016.72,4,33.1974983215,3774706465.25,3774706465.28,3743850016.72,0.0,internal_timestamp,578.099975586,718305,1534861216,5.25099992752,3.31974983215,34.1445271995,1029.64128922,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9086',)",3743850017.72,4,33.1938018799,3774706465.25,3774706465.28,3743850017.72,0.0,internal_timestamp,578.090026855,717977,1534861217,5.24630022049,3.31938018799,34.1450779355,1029.64229204,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9087',)",3743850018.72,4,33.1968994141,3774706465.25,3774706465.28,3743850018.72,0.0,internal_timestamp,578.099975586,719734,1534861218,5.24840021133,3.31968994141,34.1464813908,1029.64316902,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9088',)",3743850019.7,4,33.1912994385,3774706465.25,3774706465.28,3743850019.7,0.0,internal_timestamp,578.090026855,699641,1534861219,5.24219989777,3.31912994385,34.1463799171,1029.64385393,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9089',)",3743850020.7,4,33.1927986145,3774706465.25,3774706465.28,3743850020.7,0.0,internal_timestamp,578.070007324,702721,1534861220,5.24319982529,3.31927986145,34.1470883563,1029.64418961,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9090',)",3743850021.7,4,33.1944007874,3774706465.25,3774706465.28,3743850021.7,0.0,internal_timestamp,578.08001709,703342,1534861221,5.24560022354,3.31944007874,34.1464779033,1029.64344076,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9091',)",3743850022.72,4,33.1941986084,3774706465.25,3774706465.28,3743850022.72,0.0,internal_timestamp,578.099975586,715373,1534861222,5.24510002136,3.31941986084,34.1467446235,1029.6438079,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9092',)",3743850023.72,4,33.1958999634,3774706465.25,3774706465.28,3743850023.72,0.0,internal_timestamp,578.090026855,717488,1534861223,5.24700021744,3.31958999634,34.1467651914,1029.64353004,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9093',)",3743850024.72,4,33.1964988708,3774706465.25,3774706465.28,3743850024.72,0.0,internal_timestamp,578.119995117,718720,1534861224,5.24870014191,3.31964988708,34.1457092536,1029.64261325,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9094',)",3743850025.7,4,33.1968994141,3774706465.25,3774706465.28,3743850025.7,0.0,internal_timestamp,578.08001709,699419,1534861225,5.24879980087,3.31968994141,34.1460857573,1029.64271344,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9095',)",3743850026.7,4,33.2051010132,3774706465.25,3774706465.28,3743850026.7,0.0,internal_timestamp,578.08001709,700786,1534861226,5.25629997253,3.32051010132,34.1478451529,1029.64311872,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9096',)",3743850027.7,4,33.2097015381,3774706465.25,3774706465.28,3743850027.7,0.0,internal_timestamp,578.08001709,702312,1534861227,5.26539993286,3.32097015381,34.1438664351,1029.63879262,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9097',)",3743850028.71,4,33.2120018005,3774706465.25,3774706465.28,3743850028.71,0.0,internal_timestamp,578.090026855,714698,1534861228,5.26900005341,3.32120018005,34.1428361807,1029.63755533,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9098',)",3743850029.72,4,33.2116012573,3774706465.25,3774706465.28,3743850029.72,0.0,internal_timestamp,578.090026855,716729,1534861229,5.26929998398,3.32116012573,34.142074409,1029.63691584,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9099',)",3743850030.72,4,33.2122993469,3774706465.25,3774706465.28,3743850030.72,0.0,internal_timestamp,578.099975586,718166,1534861230,5.26949977875,3.32122993469,34.1426640762,1029.63739993,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9100',)",3743850031.7,4,33.2121009827,3774706465.25,3774706465.28,3743850031.7,0.0,internal_timestamp,578.109985352,698538,1534861231,5.26970005035,3.32121009827,34.14222935,1029.6370771,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9101',)",3743850032.7,4,33.2117996216,3774706465.25,3774706465.28,3743850032.7,0.0,internal_timestamp,578.090026855,700438,1534861232,5.2688999176,3.32117996216,34.1427068525,1029.63746655,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9102',)",3743850033.7,4,33.2090988159,3774706465.25,3774706465.28,3743850033.7,0.0,internal_timestamp,578.090026855,702147,1534861233,5.26560020447,3.32090988159,34.1429697793,1029.63810583,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9103',)",3743850034.71,4,33.2100982666,3774706465.25,3774706465.28,3743850034.71,0.0,internal_timestamp,578.070007324,714731,1534861234,5.26599979401,3.32100982666,34.1437159503,1029.63854958,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9104',)",3743850035.72,4,33.2097015381,3774706465.25,3774706465.28,3743850035.72,0.0,internal_timestamp,578.090026855,716139,1534861235,5.26529979706,3.32097015381,34.1439630508,1029.63892779,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9105',)",3743850036.72,4,33.2120018005,3774706465.25,3774706465.28,3743850036.72,0.0,internal_timestamp,578.109985352,717979,1534861236,5.26809978485,3.32120018005,34.1437396249,1029.63847666,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9106',)",3743850037.7,4,33.2131996155,3774706465.25,3774706465.28,3743850037.7,0.0,internal_timestamp,578.090026855,699290,1534861237,5.2701997757,3.32131996155,34.1429870879,1029.6375171,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9107',)",3743850099.87,4,33.1912994385,3774706465.25,3774706465.28,3743850099.87,0.0,internal_timestamp,578.099975586,865218,1534861299,5.24149990082,3.31912994385,34.1470855393,1029.64454708,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9108',)",3743850100.78,4,33.1921005249,3774706465.25,3774706465.28,3743850100.78,0.0,internal_timestamp,578.099975586,781783,1534861300,5.24270009995,3.31921005249,34.1467828111,1029.64415168,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9109',)",3743850101.78,4,33.192199707,3774706465.25,3774706465.28,3743850101.78,0.0,internal_timestamp,578.109985352,783483,1534861301,5.24270009995,3.3192199707,34.146891182,1029.64428301,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9110',)",3743850102.78,4,33.1912994385,3774706465.25,3774706465.28,3743850102.78,0.0,internal_timestamp,578.109985352,784766,1534861302,5.24189996719,3.31912994385,34.1466744305,1029.64421678,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9111',)",3743850103.79,4,33.1898994446,3774706465.25,3774706465.28,3743850103.79,0.0,internal_timestamp,578.099975586,786269,1534861303,5.23990011215,3.31898994446,34.1471093501,1029.64477489,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9112',)",3743850104.79,4,33.1902999878,3774706465.25,3774706465.28,3743850104.79,0.0,internal_timestamp,578.119995117,788672,1534861304,5.23960018158,3.31902999878,34.147861692,1029.64549879,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9113',)",3743850105.79,4,33.1897010803,3774706465.25,3774706465.28,3743850105.79,0.0,internal_timestamp,578.109985352,790340,1534861305,5.23939990997,3.31897010803,34.1473854116,1029.64510372,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9114',)",3743850106.79,4,33.1893005371,3774706465.25,3774706465.28,3743850106.79,0.0,internal_timestamp,578.090026855,790529,1534861306,5.23869991302,3.31893005371,34.1476481453,1029.64531062,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9115',)",3743850107.78,4,33.1890983582,3774706465.25,3774706465.28,3743850107.78,0.0,internal_timestamp,578.08001709,781560,1534861307,5.2389998436,3.31890983582,34.1471175436,1029.64480739,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9116',)",3743850108.78,4,33.1898994446,3774706465.25,3774706465.28,3743850108.78,0.0,internal_timestamp,578.08001709,784393,1534861308,5.23950004578,3.31898994446,34.147525438,1029.64506345,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9117',)",3743850109.81,4,33.1894989014,3774706465.25,3774706465.28,3743850109.81,0.0,internal_timestamp,578.090026855,806843,1534861309,5.23939990997,3.31894989014,34.1471642602,1029.64483786,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9118',)",3743850110.79,4,33.1888999939,3774706465.25,3774706465.28,3743850110.79,0.0,internal_timestamp,578.119995117,786202,1534861310,5.23880004883,3.31888999939,34.1470736955,1029.6449824,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9119',)",3743850111.79,4,33.1893005371,3774706465.25,3774706465.28,3743850111.79,0.0,internal_timestamp,578.090026855,787728,1534861311,5.23869991302,3.31893005371,34.1476481453,1029.64531062,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9120',)",3743850112.79,4,33.1890983582,3774706465.25,3774706465.28,3743850112.79,0.0,internal_timestamp,578.099975586,789173,1534861312,5.23939990997,3.31890983582,34.1467014572,1029.64451883,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9121',)",3743850113.78,4,33.1894989014,3774706465.25,3774706465.28,3743850113.78,0.0,internal_timestamp,578.099975586,779932,1534861313,5.23939990997,3.31894989014,34.1471593001,1029.64487961,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9122',)",3743850114.78,4,33.1898994446,3774706465.25,3774706465.28,3743850114.78,0.0,internal_timestamp,578.109985352,781895,1534861314,5.23969984055,3.31898994446,34.1473076693,1029.64500327,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9123',)",3743850115.78,4,33.1902999878,3774706465.25,3774706465.28,3743850115.78,0.0,internal_timestamp,578.109985352,782807,1534861315,5.2404999733,3.31902999878,34.1469532395,1029.64461943,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9124',)",3743850116.78,4,33.190700531,3774706465.25,3774706465.28,3743850116.78,0.0,internal_timestamp,578.099975586,784341,1534861316,5.24119997025,3.3190700531,34.1467054597,1029.64428678,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9125',)",3743850117.79,4,33.1904983521,3774706465.25,3774706465.28,3743850117.79,0.0,internal_timestamp,578.109985352,787073,1534861317,5.24119997025,3.31904983521,34.146469379,1029.64414668,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9126',)",3743850118.79,4,33.1897010803,3774706465.25,3774706465.28,3743850118.79,0.0,internal_timestamp,578.099975586,787357,1534861318,5.2404999733,3.31897010803,34.1462736661,1029.644038,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9127',)",3743850119.79,4,33.1901016235,3774706465.25,3774706465.28,3743850119.79,0.0,internal_timestamp,578.090026855,789952,1534861319,5.24039983749,3.31901016235,34.1468381075,1029.6444502,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9128',)",3743850120.78,4,33.1912994385,3774706465.25,3774706465.28,3743850120.78,0.0,internal_timestamp,578.119995117,780400,1534861320,5.24160003662,3.31912994385,34.1469739076,1029.6445379,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9129',)",3743850121.75,4,33.1967010498,3774706465.25,3774706465.28,3743850121.75,0.0,internal_timestamp,578.109985352,751042,1534861321,5.24809980392,3.31967010498,34.1465546286,1029.64331194,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9130',)",3743850122.78,4,33.1955986023,3774706465.25,3774706465.28,3743850122.78,0.0,internal_timestamp,578.090026855,784215,1534861322,5.24889993668,3.31955986023,34.1444926092,1029.64149092,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9131',)",3743850123.78,4,33.1959991455,3774706465.25,3774706465.28,3743850123.78,0.0,internal_timestamp,578.08001709,784525,1534861323,5.24840021133,3.31959991455,34.1454625261,1029.6422746,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9132',)",3743850124.78,4,33.1944999695,3774706465.25,3774706465.28,3743850124.78,0.0,internal_timestamp,578.090026855,784514,1534861324,5.24620008469,3.31944999695,34.145977383,1029.64301387,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9133',)",3743850125.79,4,33.1931991577,3774706465.25,3774706465.28,3743850125.79,0.0,internal_timestamp,578.099975586,785195,1534861325,5.24520015717,3.31931991577,34.145500728,1029.64281465,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9134',)",3743850126.81,4,33.1952018738,3774706465.25,3774706465.28,3743850126.81,0.0,internal_timestamp,578.119995117,806662,1534861326,5.24660015106,3.31952018738,34.1463585338,1029.64339943,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9135',)",3743850127.79,4,33.197101593,3774706465.25,3774706465.28,3743850127.79,0.0,internal_timestamp,578.099975586,785065,1534861327,5.24870014191,3.3197101593,34.1464080076,1029.64307198,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9136',)",3743850156.44,4,33.1963005066,3774706465.25,3774706465.28,3743850156.44,0.0,internal_timestamp,578.059997559,435278,1534861356,5.24879980087,3.31963005066,34.145411321,1029.64209013,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9137',)",3743850157.43,4,33.1964988708,3774706465.25,3774706465.28,3743850157.43,0.0,internal_timestamp,578.090026855,428767,1534861357,5.2484998703,3.31964988708,34.145927462,1029.64267385,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9138',)",3743850158.43,4,33.1968994141,3774706465.25,3774706465.28,3743850158.43,0.0,internal_timestamp,578.109985352,429104,1534861358,5.24910020828,3.31968994141,34.1457659139,1029.64255965,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9139',)",3743850159.43,4,33.1967010498,3774706465.25,3774706465.28,3743850159.43,0.0,internal_timestamp,578.099975586,430667,1534861359,5.24930000305,3.31967010498,34.1453414363,1029.64215311,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9140',)",3743850160.42,4,33.1945991516,3774706465.25,3774706465.28,3743850160.42,0.0,internal_timestamp,578.109985352,421650,1534861360,5.24700021744,3.31945991516,34.1452686425,1029.64244239,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9141',)",3743850161.42,4,33.1908988953,3774706465.25,3774706465.28,3743850161.42,0.0,internal_timestamp,578.109985352,423302,1534861361,5.24179983139,3.31908988953,34.1463182668,1029.64394922,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9142',)",3743850162.43,4,33.1902999878,3774706465.25,3774706465.28,3743850162.43,0.0,internal_timestamp,578.119995117,425897,1534861362,5.24009990692,3.31902999878,34.1473543804,1029.64503374,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9143',)",3743850163.43,4,33.1915016174,3774706465.25,3774706465.28,3743850163.43,0.0,internal_timestamp,578.090026855,426114,1534861363,5.24189996719,3.31915016174,34.1469154668,1029.64431513,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9144',)",3743850164.45,4,33.1894989014,3774706465.25,3774706465.28,3743850164.45,0.0,internal_timestamp,578.090026855,451225,1534861364,5.24020004272,3.31894989014,34.1463520002,1029.64409326,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9145',)",3743850165.43,4,33.1893005371,3774706465.25,3774706465.28,3743850165.43,0.0,internal_timestamp,578.090026855,430489,1534861365,5.2392001152,3.31893005371,34.1471403451,1029.64484512,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9146',)",3743850166.43,4,33.1893005371,3774706465.25,3774706465.28,3743850166.43,0.0,internal_timestamp,578.099975586,429633,1534861366,5.23929977417,3.31893005371,34.1470342137,1029.64479413,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
"('9147',)",3743850167.42,4,33.1897010803,3774706465.25,3774706465.28,3743850167.42,0.0,internal_timestamp,578.109985352,424310,1534861367,5.23999977112,3.31897010803,34.1467764519,1029.64454549,29,29,29,29,1,0,29,13,29,13,29,29,44.36829,-124.9528
