obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('3430',)",3723260917,8,3.578229904,3742914161,3742914162,3723260917,0,internal_timestamp,14.4829998,1514272117,32.0007019,0,10.72070026,1024.559371,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3431',)",3723260917,8,3.578210115,3742914161,3742914162,3723260917,0,internal_timestamp,14.4630003,1514272117,32.00059891,0,10.72070026,1024.559201,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3432',)",3723260917,8,3.578180075,3742914161,3742914162,3723260917,0,internal_timestamp,14.44299984,1514272117,32.00030136,0,10.72060013,1024.558896,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3433',)",3723260917,8,3.578160048,3742914161,3742914162,3723260917,0,internal_timestamp,14.42800045,1514272117,32,0,10.72070026,1024.558576,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3434',)",3723260917,8,3.578130007,3742914161,3742914162,3723260917,0,internal_timestamp,14.40799999,1514272117,31.99970055,1,10.72070026,1024.558253,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3435',)",3723260917,8,3.57810998,3742914161,3742914162,3723260917,0,internal_timestamp,14.38799953,1514272117,31.99959946,0,10.72070026,1024.558084,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3436',)",3723260917,8,3.57810998,3742914161,3742914162,3723260917,0,internal_timestamp,14.36800003,1514272117,31.99959946,0,10.72060013,1024.558011,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3437',)",3723260917,8,3.578089952,3742914161,3742914162,3723260917,0,internal_timestamp,14.35000038,1514272117,31.99970055,0,10.72039986,1024.558043,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3438',)",3723260918,8,3.578059912,3742914161,3742914162,3723260918,0,internal_timestamp,14.32699966,1514272118,31.99950027,0,10.72019959,1024.557817,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3439',)",3723260918,8,3.577980042,3742914161,3742914162,3723260918,0,internal_timestamp,14.31400013,1514272118,31.99880028,0,10.7201004,1024.557231,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3440',)",3723260918,8,3.577889919,3742914161,3742914162,3723260918,0,internal_timestamp,14.29199982,1514272118,31.99799919,0,10.7201004,1024.556508,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3441',)",3723260918,8,3.577830076,3742914161,3742914162,3723260918,0,internal_timestamp,14.27400017,1514272118,31.99729919,0,10.7201004,1024.555882,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3442',)",3723260918,8,3.577790022,3742914161,3742914162,3723260918,0,internal_timestamp,14.25500011,1514272118,31.99699974,0,10.7201004,1024.555563,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3443',)",3723260918,8,3.577769995,3742914161,3742914162,3723260918,0,internal_timestamp,14.23499966,1514272118,31.99690056,0,10.71990013,1024.55543,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3444',)",3723260918,8,3.577749968,3742914161,3742914162,3723260918,0,internal_timestamp,14.21500015,1514272118,31.99690056,1,10.7198,1024.555357,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3445',)",3723260918,8,3.577709913,3742914161,3742914162,3723260918,0,internal_timestamp,14.19900036,1514272118,31.9965992,0,10.71959972,1024.555084,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3446',)",3723260918,8,3.577660084,3742914161,3742914162,3723260918,0,internal_timestamp,14.17800045,1514272118,31.99620056,0,10.71949959,1024.554696,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3447',)",3723260918,8,3.577600002,3742914161,3742914162,3723260918,0,internal_timestamp,14.1590004,1514272118,31.99570084,0,10.71949959,1024.554221,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3448',)",3723260918,8,3.577549934,3742914161,3742914162,3723260918,0,internal_timestamp,14.13599968,1514272118,31.9951992,0,10.71949959,1024.553727,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3449',)",3723260918,8,3.577510118,3742914161,3742914162,3723260918,0,internal_timestamp,14.12199974,1514272118,31.99480057,0,10.71949959,1024.553354,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3450',)",3723260918,8,3.577490091,3742914161,3742914162,3723260918,0,internal_timestamp,14.10000038,1514272118,31.9946003,0,10.71949959,1024.553098,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3451',)",3723260918,8,3.577470064,3742914161,3742914162,3723260918,0,internal_timestamp,14.08199978,1514272118,31.99440002,0,10.71949959,1024.552861,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3452',)",3723260918,8,3.577480078,3742914161,3742914162,3723260918,0,internal_timestamp,14.06400013,1514272118,31.99449921,0,10.71940041,1024.552874,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3453',)",3723260918,8,3.577470064,3742914161,3742914162,3723260918,0,internal_timestamp,14.04300022,1514272118,31.99449921,0,10.71930027,1024.552796,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3454',)",3723260919,8,3.577440023,3742914161,3742914162,3723260919,0,internal_timestamp,14.02200031,1514272119,31.99430084,0,10.71920013,1024.552564,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3455',)",3723260919,8,3.577409983,3742914161,3742914162,3723260919,0,internal_timestamp,14.00199986,1514272119,31.99410057,0,10.7191,1024.552335,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3456',)",3723260919,8,3.577379942,3742914161,3742914162,3723260919,0,internal_timestamp,13.9829998,1514272119,31.9939003,0,10.7191,1024.552094,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3457',)",3723260919,8,3.577389956,3742914161,3742914162,3723260919,0,internal_timestamp,13.96399975,1514272119,31.9939003,0,10.71920013,1024.551991,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3458',)",3723260919,8,3.57743001,3742914161,3742914162,3723260919,0,internal_timestamp,13.94499969,1514272119,31.99419975,0,10.71930027,1024.552121,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3459',)",3723260919,8,3.577460051,3742914161,3742914162,3723260919,0,internal_timestamp,13.92399979,1514272119,31.99449921,0,10.71940041,1024.552242,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3460',)",3723260919,8,3.577500105,3742914161,3742914162,3723260919,0,internal_timestamp,13.90699959,1514272119,31.99480057,0,10.71940041,1024.5524,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3461',)",3723260919,8,3.577539921,3742914161,3742914162,3723260919,0,internal_timestamp,13.88599968,1514272119,31.9951992,0,10.71949959,1024.552598,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3462',)",3723260919,8,3.577589989,3742914161,3742914162,3723260919,0,internal_timestamp,13.86499977,1514272119,31.99559975,0,10.71959972,1024.552798,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3463',)",3723260919,8,3.57765007,3742914161,3742914162,3723260919,0,internal_timestamp,13.84599972,1514272119,31.99609947,0,10.71969986,1024.553084,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3464',)",3723260919,8,3.577709913,3742914161,3742914162,3723260919,0,internal_timestamp,13.82900047,1514272119,31.9965992,0,10.7198,1024.553379,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3465',)",3723260919,8,3.57772994,3742914161,3742914162,3723260919,0,internal_timestamp,13.80900002,1514272119,31.99670029,0,10.72000027,1024.553333,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3466',)",3723260919,8,3.577739954,3742914161,3742914162,3723260919,0,internal_timestamp,13.79199982,1514272119,31.99670029,0,10.72000027,1024.553256,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3467',)",3723260919,8,3.577749968,3742914161,3742914162,3723260919,0,internal_timestamp,13.77200031,1514272119,31.99679947,0,10.7201004,1024.553226,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3468',)",3723260919,8,3.577749968,3742914161,3742914162,3723260919,0,internal_timestamp,13.75,1514272119,31.99679947,0,10.7201004,1024.553126,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3469',)",3723260919,8,3.577749968,3742914161,3742914162,3723260919,0,internal_timestamp,13.7329998,1514272119,31.99690056,0,10.72000027,1024.553146,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3470',)",3723260920,8,3.577769995,3742914161,3742914162,3723260920,0,internal_timestamp,13.71399975,1514272120,31.99710083,0,10.72000027,1024.553216,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3471',)",3723260920,8,3.577780008,3742914161,3742914162,3723260920,0,internal_timestamp,13.69299984,1514272120,31.99720001,0,10.72000027,1024.553198,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3472',)",3723260920,8,3.577800035,3742914161,3742914162,3723260920,0,internal_timestamp,13.67700005,1514272120,31.99740028,0,10.72000027,1024.553282,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3473',)",3723260920,8,3.577800035,3742914161,3742914162,3723260920,0,internal_timestamp,13.6590004,1514272120,31.99740028,0,10.7201004,1024.553183,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3474',)",3723260920,8,3.577800035,3742914161,3742914162,3723260920,0,internal_timestamp,13.63599968,1514272120,31.99740028,0,10.7201004,1024.553079,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3475',)",3723260920,8,3.577790022,3742914161,3742914162,3723260920,0,internal_timestamp,13.61999989,1514272120,31.99729919,0,10.72000027,1024.552946,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3476',)",3723260920,8,3.577800035,3742914161,3742914162,3723260920,0,internal_timestamp,13.59599972,1514272120,31.99749947,0,10.71990013,1024.55301,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3477',)",3723260920,8,3.577820063,3742914161,3742914162,3723260920,0,internal_timestamp,13.57800007,1514272120,31.99769974,0,10.71990013,1024.553085,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3478',)",3723260920,8,3.577869892,3742914161,3742914162,3723260920,0,internal_timestamp,13.56400013,1514272120,31.99819946,0,10.71990013,1024.553411,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3479',)",3723260920,8,3.577909946,3742914161,3742914162,3723260920,0,internal_timestamp,13.54599953,1514272120,31.99860001,0,10.72000027,1024.553624,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3480',)",3723260920,8,3.577939987,3742914161,3742914162,3723260920,0,internal_timestamp,13.52499962,1514272120,31.99880028,0,10.7201004,1024.553668,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3481',)",3723260920,8,3.577939987,3742914161,3742914162,3723260920,0,internal_timestamp,13.50800037,1514272120,31.99880028,0,10.7201004,1024.553591,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3482',)",3723260920,8,3.577909946,3742914161,3742914162,3723260920,0,internal_timestamp,13.49100018,1514272120,31.99850082,0,10.7201004,1024.553281,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3483',)",3723260920,8,3.577889919,3742914161,3742914162,3723260920,0,internal_timestamp,13.47700024,1514272120,31.99830055,0,10.72000027,1024.55308,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3484',)",3723260920,8,3.577850103,3742914161,3742914162,3723260920,0,internal_timestamp,13.45699978,1514272120,31.99810028,0,10.7198,1024.552868,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3485',)",3723260920,8,3.577800035,3742914161,3742914162,3723260920,0,internal_timestamp,13.43999958,1514272120,31.99790001,0,10.71959972,1024.55267,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3486',)",3723260921,8,3.57772994,3742914161,3742914162,3723260921,0,internal_timestamp,13.42300034,1514272121,31.99740028,1,10.71930027,1024.552255,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3487',)",3723260921,8,3.577630043,3742914161,3742914162,3723260921,0,internal_timestamp,13.40600014,1514272121,31.9965992,0,10.7191,1024.551589,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3488',)",3723260921,8,3.577539921,3742914161,3742914162,3723260921,0,internal_timestamp,13.38700008,1514272121,31.99570084,0,10.7191,1024.550804,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3489',)",3723260921,8,3.577480078,3742914161,3742914162,3723260921,0,internal_timestamp,13.36999989,1514272121,31.99510002,0,10.7191,1024.55026,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3490',)",3723260921,8,3.577460051,3742914161,3742914162,3723260921,0,internal_timestamp,13.35499954,1514272121,31.99480057,0,10.71930027,1024.549924,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3491',)",3723260921,8,3.577470064,3742914161,3742914162,3723260921,0,internal_timestamp,13.33699989,1514272121,31.99469948,0,10.71940041,1024.549747,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3492',)",3723260921,8,3.577490091,3742914161,3742914162,3723260921,0,internal_timestamp,13.31700039,1514272121,31.99489975,0,10.71949959,1024.549796,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3493',)",3723260921,8,3.577500105,3742914161,3742914162,3723260921,0,internal_timestamp,13.30300045,1514272121,31.99500084,0,10.71959972,1024.549794,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3494',)",3723260921,8,3.577510118,3742914161,3742914162,3723260921,0,internal_timestamp,13.28499985,1514272121,31.99500084,0,10.71959972,1024.549713,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3495',)",3723260921,8,3.577519894,3742914161,3742914162,3723260921,0,internal_timestamp,13.26799965,1514272121,31.9951992,0,10.71959972,1024.54979,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3496',)",3723260921,8,3.577529907,3742914161,3742914162,3723260921,0,internal_timestamp,13.25300026,1514272121,31.9951992,0,10.71959972,1024.549723,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3497',)",3723260921,8,3.577539921,3742914161,3742914162,3723260921,0,internal_timestamp,13.23200035,1514272121,31.99539948,0,10.71959972,1024.549784,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3498',)",3723260921,8,3.577589989,3742914161,3742914162,3723260921,0,internal_timestamp,13.21399975,1514272121,31.99600029,0,10.71949959,1024.550187,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3499',)",3723260921,8,3.577660084,3742914161,3742914162,3723260921,0,internal_timestamp,13.20199966,1514272121,31.99670029,0,10.71940041,1024.550695,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3500',)",3723260921,8,3.577709913,3742914161,3742914162,3723260921,0,internal_timestamp,13.18700027,1514272121,31.99729919,0,10.71930027,1024.551111,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3501',)",3723260921,8,3.577719927,3742914161,3742914162,3723260921,0,internal_timestamp,13.16800022,1514272121,31.99749947,0,10.71920013,1024.551198,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3502',)",3723260922,8,3.577670097,3742914161,3742914162,3723260922,0,internal_timestamp,13.15799999,1514272122,31.99710083,1,10.7191,1024.55086,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3503',)",3723260922,8,3.577589989,3742914161,3742914162,3723260922,0,internal_timestamp,13.14099979,1514272122,31.99629974,1,10.7191,1024.55016,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3504',)",3723260922,8,3.577510118,3742914161,3742914162,3723260922,0,internal_timestamp,13.12199974,1514272122,31.99550056,0,10.71920013,1024.549434,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3505',)",3723260922,8,3.577470064,3742914161,3742914162,3723260922,0,internal_timestamp,13.11100006,1514272122,31.99489975,0,10.71930027,1024.5489,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3506',)",3723260922,8,3.577440023,3742914161,3742914162,3723260922,0,internal_timestamp,13.09500027,1514272122,31.99449921,0,10.71949959,1024.548481,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3507',)",3723260922,8,3.577440023,3742914161,3742914162,3723260922,0,internal_timestamp,13.08100033,1514272122,31.99449921,0,10.71959972,1024.548401,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3508',)",3723260922,8,3.577440023,3742914161,3742914162,3723260922,0,internal_timestamp,13.06299973,1514272122,31.99440002,0,10.71959972,1024.548242,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3509',)",3723260922,8,3.577409983,3742914161,3742914162,3723260922,0,internal_timestamp,13.04500008,1514272122,31.99419975,0,10.71949959,1024.548022,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3510',)",3723260922,8,3.577379942,3742914161,3742914162,3723260922,0,internal_timestamp,13.02999973,1514272122,31.99399948,0,10.71940041,1024.547816,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3511',)",3723260922,8,3.577349901,3742914161,3742914162,3723260922,0,internal_timestamp,13.01500034,1514272122,31.99379921,0,10.71930027,1024.547609,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3512',)",3723260922,8,3.577330112,3742914161,3742914162,3723260922,0,internal_timestamp,12.99800015,1514272122,31.99370003,0,10.71920013,1024.547473,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3513',)",3723260922,8,3.577320099,3742914161,3742914162,3723260922,0,internal_timestamp,12.9829998,1514272122,31.99370003,0,10.7191,1024.547422,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3514',)",3723260922,8,3.577330112,3742914161,3742914162,3723260922,0,internal_timestamp,12.97000027,1514272122,31.9939003,0,10.71899986,1024.547537,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3515',)",3723260922,8,3.577339888,3742914161,3742914162,3723260922,0,internal_timestamp,12.95499992,1514272122,31.99410057,0,10.71889973,1024.547642,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3516',)",3723260922,8,3.577339888,3742914161,3742914162,3723260922,0,internal_timestamp,12.94299984,1514272122,31.99419975,0,10.71879959,1024.547682,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3517',)",3723260922,8,3.577339888,3742914161,3742914162,3723260922,0,internal_timestamp,12.93000031,1514272122,31.99419975,0,10.71870041,1024.547641,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3518',)",3723260923,8,3.577320099,3742914161,3742914162,3723260923,0,internal_timestamp,12.91499996,1514272123,31.99410057,0,10.71860027,1024.547513,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3519',)",3723260923,8,3.577280045,3742914161,3742914162,3723260923,0,internal_timestamp,12.89700031,1514272123,31.9939003,0,10.71850014,1024.547293,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3520',)",3723260923,8,3.57723999,3742914161,3742914162,3723260923,0,internal_timestamp,12.88300037,1514272123,31.99360085,0,10.7184,1024.547014,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3521',)",3723260923,8,3.577189922,3742914161,3742914162,3723260923,0,internal_timestamp,12.86699963,1514272123,31.99329948,0,10.71819973,1024.546741,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3522',)",3723260923,8,3.577159882,3742914161,3742914162,3723260923,0,internal_timestamp,12.85400009,1514272123,31.99300003,0,10.71809959,1024.546467,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3523',)",3723260923,8,3.577130079,3742914161,3742914162,3723260923,0,internal_timestamp,12.84000015,1514272123,31.99270058,0,10.71809959,1024.54617,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3524',)",3723260923,8,3.577100039,3742914161,3742914162,3723260923,0,internal_timestamp,12.82299995,1514272123,31.99239922,0,10.71809959,1024.545859,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3525',)",3723260923,8,3.577080011,3742914161,3742914162,3723260923,0,internal_timestamp,12.80700016,1514272123,31.99230003,0,10.71809959,1024.54571,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3526',)",3723260923,8,3.577080011,3742914161,3742914162,3723260923,0,internal_timestamp,12.79599953,1514272123,31.99230003,0,10.71809959,1024.54566,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3527',)",3723260923,8,3.577090025,3742914161,3742914162,3723260923,0,internal_timestamp,12.78299999,1514272123,31.99239922,0,10.71800041,1024.545695,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3528',)",3723260923,8,3.577090025,3742914161,3742914162,3723260923,0,internal_timestamp,12.76599979,1514272123,31.99239922,0,10.71800041,1024.545619,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3529',)",3723260923,8,3.577080011,3742914161,3742914162,3723260923,0,internal_timestamp,12.75,1514272123,31.99239922,0,10.71809959,1024.545529,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3530',)",3723260923,8,3.577090025,3742914161,3742914162,3723260923,0,internal_timestamp,12.73600006,1514272123,31.99230003,0,10.71819973,1024.545372,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3531',)",3723260923,8,3.577110052,3742914161,3742914162,3723260923,0,internal_timestamp,12.71800041,1514272123,31.99239922,0,10.71829987,1024.54535,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3532',)",3723260923,8,3.577120066,3742914161,3742914162,3723260923,0,internal_timestamp,12.70600033,1514272123,31.99239922,0,10.7184,1024.545279,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3533',)",3723260923,8,3.577130079,3742914161,3742914162,3723260923,0,internal_timestamp,12.68999958,1514272123,31.99259949,0,10.7184,1024.545363,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3534',)",3723260924,8,3.577130079,3742914161,3742914162,3723260924,0,internal_timestamp,12.67199993,1514272124,31.99270058,0,10.71829987,1024.545377,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3535',)",3723260924,8,3.577110052,3742914161,3742914162,3723260924,0,internal_timestamp,12.66100025,1514272124,31.99259949,0,10.71809959,1024.545283,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3536',)",3723260924,8,3.577080011,3742914161,3742914162,3723260924,0,internal_timestamp,12.64900017,1514272124,31.99239922,0,10.71790028,1024.545108,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3537',)",3723260924,8,3.577059984,3742914161,3742914162,3723260924,0,internal_timestamp,12.63799953,1514272124,31.99239922,0,10.71790028,1024.545058,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3538',)",3723260924,8,3.577059984,3742914161,3742914162,3723260924,0,internal_timestamp,12.62100029,1514272124,31.99239922,0,10.71790028,1024.544981,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3539',)",3723260924,8,3.577069998,3742914161,3742914162,3723260924,0,internal_timestamp,12.60900021,1514272124,31.99239922,0,10.71790028,1024.544927,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3540',)",3723260924,8,3.577080011,3742914161,3742914162,3723260924,0,internal_timestamp,12.59799957,1514272124,31.99250031,0,10.71800041,1024.544939,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3541',)",3723260924,8,3.577090025,3742914161,3742914162,3723260924,0,internal_timestamp,12.5880003,1514272124,31.99259949,0,10.71800041,1024.544971,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3542',)",3723260924,8,3.577100039,3742914161,3742914162,3723260924,0,internal_timestamp,12.5710001,1514272124,31.99270058,0,10.71809959,1024.544956,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3543',)",3723260924,8,3.577110052,3742914161,3742914162,3723260924,0,internal_timestamp,12.55700016,1514272124,31.99270058,0,10.71809959,1024.544892,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3544',)",3723260924,8,3.577120066,3742914161,3742914162,3723260924,0,internal_timestamp,12.54599953,1514272124,31.99290085,0,10.71800041,1024.545016,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3545',)",3723260924,8,3.577120066,3742914161,3742914162,3723260924,0,internal_timestamp,12.53199959,1514272124,31.99290085,0,10.71800041,1024.544953,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3546',)",3723260924,8,3.577100039,3742914161,3742914162,3723260924,0,internal_timestamp,12.51799965,1514272124,31.99270058,0,10.71800041,1024.544733,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3547',)",3723260924,8,3.577090025,3742914161,3742914162,3723260924,0,internal_timestamp,12.50399971,1514272124,31.99259949,0,10.71800041,1024.544591,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3548',)",3723260924,8,3.577090025,3742914161,3742914162,3723260924,0,internal_timestamp,12.48600006,1514272124,31.99270058,0,10.71790028,1024.544606,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3549',)",3723260924,8,3.577090025,3742914161,3742914162,3723260924,0,internal_timestamp,12.47299957,1514272124,31.99279976,0,10.71780014,1024.544642,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3550',)",3723260925,8,3.577090025,3742914161,3742914162,3723260925,0,internal_timestamp,12.4630003,1514272125,31.99290085,0,10.7177,1024.544693,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3551',)",3723260925,8,3.577069998,3742914161,3742914162,3723260925,0,internal_timestamp,12.44999981,1514272125,31.99270058,0,10.7177,1024.544478,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3552',)",3723260925,8,3.577049971,3742914161,3742914162,3723260925,0,internal_timestamp,12.43700027,1514272125,31.99250031,0,10.7177,1024.544263,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3553',)",3723260925,8,3.57701993,3742914161,3742914162,3723260925,0,internal_timestamp,12.42399979,1514272125,31.99230003,0,10.7177,1024.544049,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3554',)",3723260925,8,3.57701993,3742914161,3742914162,3723260925,0,internal_timestamp,12.40799999,1514272125,31.99220085,0,10.7177,1024.543899,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3555',)",3723260925,8,3.577029943,3742914161,3742914162,3723260925,0,internal_timestamp,12.39299965,1514272125,31.99230003,0,10.7177,1024.543909,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3556',)",3723260925,8,3.577039957,3742914161,3742914162,3723260925,0,internal_timestamp,12.37899971,1514272125,31.99239922,0,10.7177,1024.543923,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3557',)",3723260925,8,3.577039957,3742914161,3742914162,3723260925,0,internal_timestamp,12.36400032,1514272125,31.99250031,0,10.71759987,1024.543951,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('3558',)",3723260925,8,3.577039957,3742914161,3742914162,3723260925,0,internal_timestamp,12.35099983,1514272125,31.99250031,0,10.71759987,1024.543892,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
